"Method","tau","n","p","seed","num_bin","beta0","beta1","beta2","time"
"mRock_kNN_global_linear_Neyman",0.8,5000,2,461,8,0.00701797514959535,-0.0189188594842324,0.0633943998287956,15.35
"mRock_kNN_bs_Neyman",0.8,5000,2,461,9,-0.00461234720260273,-0.00165827215648262,0.0395178728114596,17.662
"mRock_kNN_global_linear_Neyman",0.8,5000,2,461,9,-0.00403094805901971,-0.000266349172947322,0.0355427007661229,15.25
"two_step_Neyman",0.8,5000,2,461,NA,-0.0181775347385675,-0.00761185352193428,0.0599936711915499,0.0430000000000064
"two_step_LS",0.8,5000,2,461,NA,-0.0123093941266563,-0.010596697273189,0.0600656030063496,0.01400000000001
"mRock_kNN_bs_Neyman",0.8,5000,2,462,2,-0.0507522338121902,0.0429761731862528,-0.0650325223155797,18.949
"mRock_kNN_global_linear_Neyman",0.8,5000,2,462,2,-0.0499874667979681,0.042707806681884,-0.0639375339177253,16.423
"mRock_kNN_bs_Neyman",0.8,5000,2,462,3,-0.0232326713187081,0.0325662673047429,-0.0677463941662975,18.869
"mRock_kNN_global_linear_Neyman",0.8,5000,2,462,3,-0.0238297325688941,0.0329774360495438,-0.066218042034472,15.789
"mRock_kNN_bs_Neyman",0.8,5000,2,462,4,-0.0327205933380113,0.0252364039942004,-0.0487147570949791,18.53
